,city,community,latitude,longitude,type,price,address,beds,sq_feet,baths,cats,dogs,utilities_included
4691,Calgary,Livingston,51.18803706,-114.0669219,Duplex,2650,187 Howse Lane Northeast,3,1460,2.5,0,0,['']
4692,Calgary,Sage Hill,51.17474899,-114.1484999,House,2650,,3+den,,2.5,2,2,['']
4693,Calgary,Legacy,50.85949,-114.00308,Duplex,2600,1350 Legacy Circle Southeast,3,1600,2.5,0,0,['']
4694,Calgary,Coventry Hills,51.1655388,-114.0650691,House,2600,173 Covehaven Gardens Northeast,3,1500,2.5,0,2,['']
4695,Calgary,Somerset,50.90134587,-114.0928614,House,2650,180 Somerside Close S.W.,3,1470,2.5,2,2,['']
4696,Calgary,Mission,51.0322466,-114.0697781,Condo Unit,2600,313 23 Avenue Southwest,2,1200,1,0,0,"['Heat', 'Cable', 'Electricity', 'Internet', 'Water']"
4697,Calgary,Downtown,51.0482801,-114.0848585,Condo Unit,2595,1078 6th Avenue Southwest,2+den,1075,2,0,0,"['Heat', 'Water']"
4698,Calgary,Lower Mount Royal,51.0371173,-114.0824587,Condo Unit,2600,406 - 910 18 Ave SW,2,967,2,2,2,"['Heat', 'Water']"
4699,Calgary,Mahogany,50.8933362,-113.9105219,House,2650,,3,1500,2.5,2,0,['']
4700,Calgary,Deer Ridge,50.9304559,-114.0227957,Duplex,2595,168 Deerview Drive Southeast,3+den,880,2,2,2,['']
4701,Calgary,Harvest Hills,51.1517646,-114.0572225,House,2650,181 Harvest Hills Drive Northeast,3+den,1847,2.5,0,0,['']
4702,Calgary,East Village,51.0452862,-114.0487817,Condo Unit,2598,406 - 630 8 Ave SE,2,1000,2,0,0,"['Heat', 'Electricity', 'Internet', 'Water']"
4703,Calgary,MacEwan,51.13102183,-114.1121177,House,2650,Macewan Dr NW,3,2200,3,2,2,['']
4704,Calgary,Seton,50.8683279,-113.9539428,Townhouse,2650,105 - 474 Seton Circle Southeast,3,1597,2.5,0,0,['']
4705,Calgary,Varsity,51.0909118,-114.1553657,House,2600,4804 Valiant Drive Northwest,3+den,,2,0,0,['']
4706,Calgary,Hawkwood,51.1240362,-114.1680831,House,2600,66 Hawkwood Boulevard Northwest,4,1758,3,0,0,['']
4707,Calgary,Sage Hill,51.1730609,-114.1362911,Townhouse,2600,1007 - Sage Hill Grove NW,3,1500,3.5,2,2,['']
4708,Calgary,Shaganappi,51.04271726,-114.1212331,Townhouse,2695,,2,1538,2.5,0,0,['']
4709,Calgary,Hillhurst,51.0540989,-114.0861012,Condo Unit,2650,505 - 301 10 St NW,2,805,2,2,0,"['Water', 'See Full Description', ' ', 'Heat']"
4710,Calgary,Springbank Hill,51.03498,-114.20531,Townhouse,2600,,2+den,1307,2,0,0,['Water']
4711,Calgary,Cornerstone,51.1662623,-113.9811892,Townhouse,2600,6461 - 128 Ave NE,4,1475,2.5,0,0,['']
4712,Calgary,Copperfield,50.9133908,-113.9457538,House,2550,343 Copperfield Heights SE,3,,3,0,0,['']
4713,Calgary,Beltline,51.0414689,-114.0601996,Condo Unit,2650,1605 - 220 12th Ave SE,2,861,2,0,0,"['Heat', 'Water']"
4714,Calgary,Mahogany,50.888808,-113.9144464,House,2600,,3+den,1800,2.5,2,2,['See Full Description']
4715,Calgary,Victoria Park,51.0398499,-114.0644007,Condo Unit,2600,309 - 126 14th Ave SW,2,955,2,0,0,"['Heat', 'Water']"
4716,Calgary,Victoria Park,51.0401551,-114.0601539,Condo Unit,2595,303 - 211 13 Ave SE,2,901,2,0,0,"['Heat', 'Water', 'Internet']"
4717,Calgary,Brentwood,51.0954185,-114.1363768,House,2575,3432 Bulyea Crescent Northwest,3+den,1200,1,2,2,['See Full Description']
4718,Calgary,Savanna,51.1376218,-113.9665234,Townhouse,2600,661 Savanna Boulevard Northeast,3+den,,2.5,2,2,['See Full Description']
4719,Calgary,West Hillhurst,51.054636,-114.1167639,Apartment,2600,2424 2 Avenue Northwest,2+den,917,2,2,2,"['Heat', 'Electricity', 'Water']"
4720,Calgary,Springbank Hill,51.03498,-114.20531,Townhouse,2600,2117 81 Street Southwest,2+den,1072,2,0,0,['']
4721,Calgary,Inglewood,51.04160062,-114.0192399,Townhouse,2600,,3,1500,2.5,0,2,['']
4722,Calgary,Capitol Hill,51.0676741,-114.0897336,Room For Rent,2600,,1,800,1,0,0,"['Heat', 'Electricity', 'Water', 'Internet', 'See Full Description', 'Cable']"
4723,Calgary,Sunnyside,51.05852,-114.07705,Duplex,2600,,3,1300,1.5,0,2,['']
4724,Calgary,Discovery Ridge,51.013197,-114.2136009,Condo Unit,2590,30 Discovery Ridge Close,2,1400,2,0,0,"['Heat', 'Electricity', 'Water', '']"
4725,Calgary,Carrington,51.1805605,-114.0791429,Duplex,2650,121 Carringvue Park Northwest,3,1670,2.5,0,0,['See Full Description']
4726,Calgary,Mahogany,50.8864211,-113.9176697,House,2600,62 Magnolia Street Southeast,3+den,1800,2.5,2,2,['See Full Description']
4727,Calgary,Mission,51.0372315,-114.0641527,Condo Unit,2599,110 - 120 18 Avenue Southwest,1,1000,1,2,2,"['Heat', 'Electricity', 'Internet', 'Water']"
4728,Calgary,Bowness,51.0876747,-114.1967683,House,2600,7607 39 Avenue Northwest,5,1350,1.5,2,0,['']
4729,Calgary,Victoria Park,51.0401551,-114.0601539,Condo Unit,2600,2705 - 211 13 Ave SE,2,843,2,2,2,"['Heat', 'Water', 'See Full Description']"
4730,Calgary,West Springs,51.0645972,-114.2003107,Apartment,2550,745 77 Street Southwest,2,905,2,2,2,"['Heat', 'Electricity', 'Water']"
4731,Calgary,Varsity,51.0831923,-114.1503564,Townhouse,2650,138 - 3437 42 Street Northwest,2,,2.5,0,0,['Water']
4732,Calgary,New Brighton,50.9152563,-113.9414056,Townhouse,2550,458 - 130 New Brighton Way Southeast,3+den,1216,2.5,2,0,['']
4733,Calgary,Country Hills,51.1479968,-114.0741382,House,2570,,4,1550,2.5,2,2,['']
4734,Calgary,Rockland Park,51.1068961,-114.2730062,Main Floor,2600,Rowmont Boulevard NW,3+den,1700,2.5,0,0,['']
4735,Calgary,Savanna,51.1341454,-113.9506884,Townhouse,2600,669 Savanna Blvd NE,4,1500,3,0,0,['']
4736,Calgary,Christie Park,51.0413022,-114.1711177,Townhouse,2595,308 - 308 Christie Park Mews Southwest,3,,2.5,0,0,['']
4737,Calgary,Hawkwood,51.1255308,-114.1828562,House,2675,,3+den,3000,2.5,2,2,['']
4738,Calgary,Beltline,51.0388913,-114.0640589,Condo Unit,2650,204 - 114 15th Avenue Southwest,2,1250,2,2,2,"['Water', 'Heat']"
4739,Calgary,Mahogany,50.8894783,-113.9114076,Duplex,2550,1015 Mahogany Boulevard Southeast,3,1218,2.5,2,2,['']
4740,Calgary,Sherwood,51.159877,-114.1498182,Townhouse,2600,,3,1474,2.5,0,0,['']
4741,Calgary,Richmond/Knob Hill,51.0235442,-114.1157613,Condo Unit,2699,307 - 2420 34 AVE SW,2,930,2,0,0,"['Heat', 'Water', '']"
4742,Calgary,Pine Creek,50.85849145,-114.0710774,Duplex,2600,21435 Sheriff King Street Southwest,3+den,1800,2.5,0,2,['']
4743,Calgary,Livingston,51.1850945,-114.0555322,House,2600,,3,1800,2.5,2,2,['']
4744,Calgary,West Springs,51.0642167,-114.1917208,Townhouse,2600,112 West Springs Road SW,2,1450,2.5,2,2,['']
4745,Calgary,Beltline,51.0393472,-114.0681995,Condo Unit,2600,1410 2 Street Southwest,2,981,2,2,2,"['Heat', 'Water']"
4746,Calgary,Somerset,50.9042802,-114.096253,Main Floor,2590,,3+den,1808,2.5,2,2,['']
4747,Calgary,Mountview Parc,51.069531,-114.0555399,Townhouse,2600,2 - 407 19 Avenue NE,3,1400,2.5,0,0,['']
4748,Calgary,Seton,50.876686,-113.9424741,Townhouse,2600,400 Seton Passage Southeast,3,1336,2.5,0,0,['See Full Description']
4749,Calgary,Seton,50.86682,-113.94992,Main Floor,2590,3806 202 Ave SE,3,1780,2.5,0,0,['See Full Description']
4750,Calgary,Coventry Hills,51.16031796,-114.0504597,House,2650,,3+den,1600,2.5,0,0,['']
4751,Calgary,Dalhousie,51.1025748,-114.1543246,Condo Unit,2600,4944 Dalton Dr NW,2,875.1,1.5,0,0,"['Heat', 'Water', 'Internet']"
4752,Calgary,Downtown,51.0504598,-114.077765,Condo Unit,2695,777 3 Avenue Southwest,2,915,2,2,2,"['Heat', 'Electricity', 'Water']"
4753,Calgary,Charleswood,51.0851431,-114.1220614,Apartment,2600,,3,,2,0,0,"['Heat', 'Water']"
4754,Calgary,Bridgeland,51.0512514,-114.0493017,Townhouse,2650,642 McDougall Road Northeast,3,1900,3,2,2,['']
4755,Calgary,Bridgeland,51.0512514,-114.0493017,Townhouse,2650,A - 642 McDougall Road Northeast,3+den,2034,3,2,2,['']
4756,Calgary,Dalhousie,51.1121101,-114.1698136,Duplex,2600,6529 58 Street Northwest,4,,2,2,2,"['Heat', 'Electricity', 'Water']"
4757,Calgary,Oakridge,50.9647205,-114.1363571,House,2650,472 Oakridge Way Southwest,3,1250,2,2,2,"['Heat', 'Electricity', 'Internet', 'Water']"
4758,Calgary,Coventry Hills,51.1642962,-114.069444,Main Floor,2600,208 Coventry Hills Drive Northeast,3+den,2000,2.5,2,2,['']
4759,Calgary,Inglewood,51.0400822,-114.0320054,Condo Unit,2595,905 13 Street Southeast,3,1450,2,2,0,"['Heat', 'Water']"
4760,Calgary,Radisson Heights,51.0423291,-113.9842505,Townhouse,2650,1302 34 Street Southeast,3,1300,2,0,0,['']
4761,Calgary,Monterey Park,51.0746657,-113.9232851,House,2600,315 Del Ray Road Northeast,3,,2.5,0,0,['']
4762,Calgary,Downtown,51.0527266,-114.0656748,Condo Unit,2600,108 Waterfront Court Southwest,1+den,670,1,0,0,"['Heat', 'Electricity', 'Water', 'See Full Description']"
4763,Calgary,Creekstone,50.8617914,-114.0765485,Townhouse,,Creekside Way SW,4,,2.5,2,2,['']
4764,Calgary,Richmond/Knob Hill,51.0241944,-114.1149641,Apartment,,2410 33 Avenue Southwest,2,665,2,2,2,"['Heat', 'Cable', 'Internet', 'Electricity', 'Water']"
4765,Calgary,Crescent Heights,51.0635346,-114.0597563,Townhouse,,"1308 1 Street Northeast, Calgary, AB, Canada",2,1235,2.5,0,0,['See Full Description']
4766,Calgary,Hillhurst,51.0561287,-114.0863542,Apartment,,1107 Gladstone Road Northwest,2+den,,2,2,2,['See Full Description']
4767,Calgary,Lower Mount Royal,51.0369876,-114.0790484,Apartment,,1720 7 Street Southwest,2,1013.5,1.5,2,2,"['Heat', 'Water']"
4768,Calgary,Shawnessy,50.9110832,-114.0686857,Apartment,,108 Shawville Place Southeast,2+den,893,2,2,2,"['Heat', 'Water']"
4769,Calgary,Shaganappi,51.03804,-114.12934,Apartment,,1750 29 Street Southwest,2,1091,2,2,2,"['Heat', 'Electricity', 'Water']"
4770,Calgary,Crescent Heights,51.07739809,-114.0548261,Townhouse,,317 15 Avenue Northeast,2,1500,2,0,0,['']
4771,Calgary,West Springs,51.0641288,-114.1997604,Apartment,,777 77 Street Southwest,2,920,2,2,2,"['Heat', 'Water', 'Electricity']"
4772,Calgary,Bridgeland,51.0506337,-114.0450861,Apartment,,811 McDougall Rd NE,3,1155,2,2,2,"['Water', 'Heat']"
4773,Calgary,Beltline,51.0405707,-114.0586474,Apartment,2756,1229 Macleod Trail SE,2,903,2,2,2,['Heat']
4774,Calgary,Lower Mount Royal,51.0349477,-114.0811233,Apartment,2750,829 Royal Ave. SW,2,815,2,2,2,"['Heat', 'Water']"
4775,Calgary,Beltline,51.04239296,-114.072013,Apartment,2811,1111 4th Street SW,2,845,2,2,2,"['Heat', 'Water']"
4776,Calgary,Cougar Ridge,51.0807083,-114.2018904,Apartment,2750,1400 Na'a Drive SW,3,1031,2,2,2,"['Heat', 'Water']"
4777,Calgary,University Heights,51.07057835,-114.1330903,Apartment,2770,30 Uxborough Place NW,2,870,2,2,2,"['Heat', 'Water']"
4778,Calgary,Downtown,51.04663287,-114.0632097,Apartment,2700,655 Centre Street SW,1,806,1,2,2,"['Cable', 'Internet', 'Heat', 'Water', 'Electricity']"
4779,Calgary,Greenwich,51.08175,-114.21156,Apartment,2775,8620 Canada Olympic Dr SW,3,1034,2,2,2,"['Heat', 'Water']"
4780,Calgary,Bridgeland,51.0514104,-114.0402102,Apartment,2740,55 9A St. NE,2,744,2,2,2,['']
4781,Calgary,Beltline,51.04183719,-114.0720263,Apartment,2800,510 12th Avenue SW,2,868,2,2,2,"['Heat', 'Water']"
4782,Calgary,Sunalta,51.0444482,-114.0967355,Apartment,2700,1538 10 Avenue SW,2,980,2,2,2,"['Heat', 'Water']"
4783,Calgary,Arbour Lake,51.12947719,-114.2119863,Apartment,2750,90 Arbour Lake Hill NW,2+den,1126,2,2,2,"['Heat', 'Water']"
4784,Calgary,Bowness,51.08139,-114.17424,Townhouse,2775,6119 32 Avenue Northwest,2,1265,2.5,2,2,['']
4785,Calgary,Beltline,51.03835,-114.07457,Apartment,2828,1515 5 St SW,2,914,2,2,2,['']
4786,Calgary,University District,51.07844,-114.14559,Apartment,2700,4030 University Avenue Northwest,1+den,779,1,2,2,"['Heat', 'Water']"
4787,Calgary,Richmond/Knob Hill,51.0294162,-114.1197881,Apartment,2700,2813 24A Street Southwest,2,861,2,2,2,"['Heat', 'Water']"
4788,Calgary,South Calgary,51.0238338,-114.1043286,Apartment,2800,3470 18 Street SW,2,828,2,2,2,"['Heat', 'Water']"
4789,Calgary,Victoria Park,51.0398526,-114.0665193,Apartment,2750,202 14 Avenue SW,1,751,1,2,2,"['Water', 'See Full Description', 'Heat']"
4790,Calgary,East Village,51.0478893,-114.0532344,Apartment,2702,505 4th Street SE,2,1121,2,2,2,"['Heat', 'Water']"
4791,Calgary,Beltline,51.03835,-114.07457,Apartment,2828,1515 5 Street SW,2,914,2,2,2,['']
4792,Calgary,East Village,51.0470923,-114.0500534,Apartment,2700,615 6 Ave SE,1,460.69,1,0,0,"['Heat', 'Electricity', 'Water', 'See Full Description']"
4793,Calgary,Banff Trail,51.078137,-114.1102908,House,2700,2720 Cochrane Road Northwest,5,1200,2,0,0,['']
4794,Calgary,Mahogany,50.8863566,-113.9097905,House,2750,333 Magnolia Way Southeast,3+den,1750,2.5,0,0,['']
4795,Calgary,Skyview,51.1639466,-113.9521826,House,2700,147 Skyview Point Crescent Northeast,4,1800,2.5,0,0,['']
4796,Calgary,Varsity,51.0878991,-114.1404014,House,2795,3719 Valdes Pl NW,3+den,,2.5,0,0,['']
4797,Calgary,Skyview,51.1595633,-113.9517385,House,2800,79 Skyview Point Road,3,1790,3.5,0,0,['']
4798,Calgary,Winston Heights,51.0708312,-114.0537003,Townhouse,2800,2 - 444 20th Ave NE,3,,3.5,2,2,['']
4799,Calgary,Arbour Lake,51.1361849,-114.2133572,House,2800,224 Arbour Stone Rise Northwest,3+den,1590,3,2,2,['']
4800,Calgary,Cityscape,51.1439472,-113.9666705,Main Floor,2700,10332 Cityscape Drive,3,1675,2.5,0,0,"['Heat', 'Water', 'Electricity', 'Internet', 'See Full Description']"
4801,Calgary,Dalhousie,51.107813,-114.149494,House,2800,4415 Dalhart Road NW,3,1300,1.5,2,2,['']
4802,Calgary,Cranston,50.8663289,-113.9765213,Townhouse,2700,312 Cranbrook Walk Southeast,3+den,1456,2.5,2,2,['See Full Description']
4803,Calgary,Sherwood,51.1631603,-114.1525887,House,2750,,4+den,2200,2.5,0,0,['']
4804,Calgary,Legacy,50.8531397,-114.005499,House,2800,Legacy Cir SE,4+den,,3.5,0,0,['']
4805,Calgary,Edgemont,51.117004,-114.1556893,House,2800,,3+den,,2,0,0,['']
4806,Calgary,Crescent Heights,51.0661213,-114.0609319,Townhouse,2795,1526 Centre a Street Northeast,3,1700,2.5,0,0,['']
4807,Calgary,Seton,50.8687482,-113.945631,Main Floor,2795,38 Setonstone Green Southeast,3+den,2100,2.5,2,2,['']
4808,Calgary,Victoria Park,51.0414766,-114.0555257,Condo Unit,2700,1202 - 1188 3 Street Southeast,2,755,2,0,0,"['Heat', 'Water', 'See Full Description']"
4809,Calgary,Homestead,51.1180373,-113.9172329,House,2800,,4+den,2000,3,0,0,['']
4810,Calgary,Sage Hill,51.173471,-114.1360503,Townhouse,2700,,3,1650,3.5,2,2,['']
4811,Calgary,Sunnyside,51.0548422,-114.0799567,Condo Unit,2750,904 Memorial Dr NW,1,927,1,0,0,"['Heat', 'Water', '']"
4812,Calgary,Rockland Park,51.10615442,-114.2740212,House,2700,,3+den,1580,2.5,0,2,['']
4813,Calgary,Livingston,51.1892055,-114.0528942,Main Floor,2750,Herron Rise NE,4+den,,3,0,2,['See Full Description']
4814,Calgary,Seton,50.8662906,-113.9467703,House,2800,64 Seton Villas Southeast,4,1952,3.5,0,0,['']
4815,Calgary,Belvedere,51.0360318,-113.9116034,Townhouse,2700,121 - 8500 19 Avenue Southeast,3,1483,3.5,2,2,['']
4816,Calgary,Nolan Hill,51.1806129,-114.169234,House,2700,43 Nolanlake Point,3,,2.5,0,0,['']
4817,Calgary,Lower Mount Royal,51.0376312,-114.0831935,Apartment,2700,921 17 Avenue Southwest,2,774,1.5,0,0,"['Heat', 'Electricity', 'Water']"
4818,Calgary,Citadel,51.1443366,-114.1802244,House,2750,,3+den,1727,2.5,2,0,['']
4819,Calgary,Thorncliffe,51.0966702,-114.056624,Townhouse,2700,326 - Garry Crescent NE,4,1287,1.5,2,2,['']
4820,Calgary,Windsor Park,51.0053708,-114.0807959,Duplex,2700,728 54 Avenue Southwest,4,1002,2,0,0,['']
4821,Calgary,Canyon Meadows,50.9466801,-114.072606,House,2775,12024 Canfield Road Southwest,4,,2.5,2,2,['']
4822,Calgary,West Hillhurst,51.054636,-114.1167639,Apartment,2700,2424 2 Avenue Northwest,2,917,2,2,2,"['Heat', 'Water', 'Electricity']"
4823,Calgary,Homestead,51.1191804,-113.9130116,House,2800,,3+den,,3,0,0,['']
4824,Calgary,Mahogany,50.887215,-113.9133434,Main Floor,2700,146 Magnolia Drive Southeast,3+den,,2.5,0,0,['']
4825,Calgary,Riverbend,50.9687439,-114.0163313,House,2700,267 Riverview Close SE,4,,2.5,2,2,['']
4826,Calgary,Beltline,51.0404411,-114.0688188,Condo Unit,2750,303 13 Ave SW,2,1078,2,0,0,"['Heat', 'Water', 'Cable']"
4827,Calgary,Downtown,51.0491977,-114.0816098,Condo Unit,2700,910-5th Ave SW,2,1050,2,0,0,"['Heat', 'Electricity', 'Water', ' ', 'Internet']"
4828,Calgary,Cornerstone,51.1688705,-113.9370939,House,2800,272 Corner Glen Crescent Northeast,4,1900,3,0,0,['']
4829,Calgary,Ambleton,51.184561,-114.1130657,House,2750,83 Amblehurst Link Northwest,3,2071,2.5,0,0,['Internet']
4830,Calgary,Beltline,51.0421511,-114.0786194,Condo Unit,2750,103 - 788 12 Avenue SW,2,1080,2,2,2,"['Water', 'See Full Description']"
4831,Calgary,Downtown,51.0524639,-114.0667872,Condo Unit,2750,222 Riverfront Avenue Southwest,2,769,2,0,0,"['Heat', 'Water', 'Cable', 'Internet', 'See Full Description', '']"
4832,Calgary,Evanston,51.161539,-114.118406,House,2750,,5,1500,3,0,0,['See Full Description']
4833,Calgary,Capitol Hill,51.0726253,-114.0924025,Townhouse,2700,Upper - 2106 13 Street Northwest,3,,3,2,2,['']
4834,Calgary,Inglewood,51.0384827,-114.0154769,Condo Unit,2700,115 - 63 Inglewood Park SE,2,973,2,0,0,"['Heat', 'Water', 'See Full Description']"
4835,Calgary,Sherwood,51.1635922,-114.1525583,House,2700,,4,2400,2.5,2,0,['']
4836,Calgary,Sundance,50.9034958,-114.0497028,House,2800,27 Sunmills Court Southeast,3,900,2,2,2,['']
4837,Calgary,Downtown,51.048654,-114.085101,Condo Unit,2800,601 - 1025 5th Avenue Southwest,2,820,2,2,2,"['Heat', 'Water']"
4838,Calgary,Downtown,51.0526049,-114.0652415,Condo Unit,2800,,2,700,2,0,0,"['Water', 'Heat']"
4839,Calgary,East Village,51.0473446,-114.0522235,Condo Unit,2800,1602 - 510 6 Ave SE,2,1068,2,2,2,"['Heat', 'Water']"
4840,Calgary,North Haven,51.0913512,-114.0929347,Duplex,2700,Nutana Pl NW,4,1350,1.5,0,0,['']
4841,Calgary,Coventry Hills,51.1696342,-114.0374637,House,2700,57 Coville Crescent Northeast,3,1547,2.5,0,0,['']
4842,Calgary,Southview,51.0294853,-113.9932901,Townhouse,2750,Dover Mews SE,3,1500,2.5,2,2,['']
4843,Calgary,Lake Bonavista,50.9445577,-114.0302755,House,2800,,4,1630,2.5,0,0,['See Full Description']
4844,Calgary,Lower Mount Royal,51.0369389,-114.086619,Condo Unit,2700,1720 10 St SW,2,909,2,0,0,"['Heat', 'Cable', 'Electricity', 'Internet', 'Water', 'See Full Description']"
4845,Calgary,Panorama Hills,51.1671234,-114.0937019,House,2800,,4,,2.5,0,0,['See Full Description']
4846,Calgary,Banff Trail,51.0787251,-114.1182806,Duplex,2800,2843 24 Street Northwest,4,1200,2.5,2,2,['']
4847,Calgary,Radisson Heights,51.0397967,-113.9933689,Townhouse,2700,2840 15 Avenue Southeast,3,1505,3.5,0,0,['']
4848,Calgary,Ambleton,51.183783,-114.1133286,Main Floor,2800,113 Amblehurst Rise NW,5,,3,0,2,['']
4849,Calgary,Beltline,51.0419827,-114.0730766,Condo Unit,2800,903 - 530 12 Avenue Southwest,2,1026.07,2,2,0,"['Heat', 'Water']"
4850,Calgary,Varsity,51.0884971,-114.1484816,House,2800,,5,,2.5,0,0,['']
4851,Calgary,Banff Trail,51.078648,-114.1182747,Duplex,2800,2841 24 Street Northwest,4,1200,2,2,2,['']
4852,Calgary,Cityscape,51.1508317,-113.9625667,House,2700,,3+den,,2.5,0,0,['']
4853,Calgary,Richmond/Knob Hill,51.0367356,-114.1220535,Main Floor,2700,1 1928 25A Street Southwest,3,1320,1.5,0,0,['']
4854,Calgary,Killarney,51.032914,-114.1235459,House,2795,,4,,2,0,0,['']
4855,Calgary,Sunalta,51.0415501,-114.1010393,Condo Unit,2700,1736 - 13 Ave SW,1,,1,0,0,"['Heat', 'Electricity', 'Internet', 'Water']"
4856,Calgary,Sage Hill,51.1790328,-114.1392786,Duplex,2750,1 - 42 Sage Bluff Gate NW,3+den,,3.5,2,2,['']
4857,Calgary,Pine Creek,50.8600214,-114.0629082,House,2800,292 Creekstone Path Southwest,3,2080,2.5,0,0,['']
4858,Calgary,Belmont,50.8695324,-114.0671956,House,2700,60 Belmont Villas Southwest,3+den,1800,3,0,2,['See Full Description']
4859,Calgary,Beltline,51.0433635,-114.0761203,Condo Unit,2800,1010 6th St SW,2,825,2,2,0,"['Heat', 'Water']"
4860,Calgary,Downtown,51.04914299,-114.0840682,Condo Unit,2785,910 5th Ave SW,2,1050,2,0,0,"['Heat', 'Water', 'Cable', 'Internet']"
4861,Calgary,Rosscarrock,51.0382536,-114.1451493,Townhouse,2750,4028 - 1644 40 Street Southwest,3,1644,2.5,2,2,['']
4862,Calgary,Wolf Willow,50.87595114,-114.0077257,House,2800,342 Wolf Creek Manor Southeast,4+den,1850,3,2,0,"['Internet', 'See Full Description']"
4863,Calgary,Cranston,50.8706677,-113.9703613,House,2800,529 Cranford Dr SE,3,2200,2.5,0,0,['']
4864,Calgary,Evanston,51.1762822,-114.10751,House,2800,143 Evanswood Circle NW,3,1930,2.5,2,2,['']
4865,Calgary,Highland Park,51.0817995,-114.060613,House,2800,134 32 Avenue Northeast,3,1021,2,2,2,['']
4866,Calgary,Auburn Bay,50.8991989,-113.9458867,House,2700,52 Auburn Bay Drive Southeast,3,1495,2.5,0,2,['']
4867,Calgary,Lakeview,50.999857,-114.1308116,House,2750,3413 Lane Crescent Southwest,3,,1.5,0,0,['']
4868,Calgary,St Andrews Heights,51.06145617,-114.1237594,House,2800,2628 11 Ave NW,4,1232,2,2,2,['']
4869,Calgary,Hidden Valley,51.1530882,-114.1117405,House,2800,57 Hidden Spring Green Northwest,4,,3,2,2,['']
4870,Calgary,Downtown,51.05254197,-114.0670383,Condo Unit,2800,222 Riverfront Avenue Southwest,2,914,2,2,2,"['Heat', 'Water', ' ', 'Electricity']"
4871,Calgary,Beltline,51.0396021,-114.0757989,Apartment,2775,639 14th Avenue SW,3,2185,1,2,2,"['Heat', 'Water']"
4872,Calgary,Rocky Ridge,51.1531615,-114.2517692,House,2800,329 Rockyspring Circle Northwest,4,,3.5,2,2,['']
4873,Calgary,Evanston,51.1638644,-114.1183576,House,2799,6 Evansbrooke Way Northwest,3,2250,3.5,2,2,['']
4874,Calgary,McKenzie Towne,50.9127293,-113.9568555,Townhouse,2700,925 - McKenzie Towne Manor SE,2+den,1350,2.5,2,2,['']
4875,Calgary,Cityscape,51.1473565,-113.9646891,Townhouse,2700,150 Cityscape Boulevard Northeast,4,1570,3.5,2,2,['']
4876,Calgary,Carrington,51.18538969,-114.0857412,Duplex,2700,,3+den,1637,2.5,0,0,['']
4877,Calgary,Copperfield,50.9116133,-113.9287221,Townhouse,2800,150 Copperleaf Way Southeast,3+den,,3.5,0,0,['']
4878,Calgary,Livingston,51.1777402,-114.0803143,House,2800,396 Carringvue Place Northwest,3,,2.5,0,0,['']
4879,Calgary,Varsity,51.0937847,-114.151347,House,2800,,4,1120,2,0,0,['']
4880,Calgary,Beltline,51.03973,-114.06647,Apartment,2820,202 14 Ave SW,1,498,1,0,0,"['Heat', 'Water', 'Electricity', 'Internet']"
4881,Calgary,Arbour Lake,51.1286057,-114.2138921,Townhouse,2795,102 Arbour Lake Road Northwest,3,1250,2.5,0,0,['']
4882,Calgary,Downtown,51.0473651,-114.0862571,Apartment,2700,1503 683 10 St Sw,2,947,2,0,0,"['Heat', 'Water']"
4883,Calgary,Capitol Hill,51.08069539,-114.0881753,Townhouse,2700,1 - Unit #2 1313 20 Avenue Northwest,3,1200,2.5,0,0,['']
4884,Calgary,Downtown,51.0476241,-114.0509814,Condo Unit,2795,604 - 519 Riverfront Ave SE,2,981,2,0,0,"['Heat', 'Water', ' ', 'Electricity']"
4885,Calgary,Legacy,50.8621003,-114.0172755,Duplex,2800,Legacy Gate SE,3,1650,2.5,2,2,['']
4886,Calgary,Downtown,51.0504598,-114.077765,Condo Unit,2750,777 3 Avenue Southwest,2,,2,2,0,"['Heat', 'Water']"
4887,Calgary,Nolan Hill,51.17637903,-114.1686331,Townhouse,2750,201 Nolanlake VI Northwest,3+den,1707,2.5,0,0,['']
4888,Calgary,Royal Oak,51.1535644,-114.2287548,House,2700,,3,1920,2.5,0,0,['']
4889,Calgary,Banff Trail,51.0762873,-114.1156808,Townhouse,2700,2703 23 Street Northwest,3,1400,2.5,2,2,['']
4890,Calgary,Coral Springs,51.1071377,-113.9278532,Main Floor,2800,217 Coral Springs Close Northeast,4,2000,2.5,0,0,['']
4891,Calgary,Beddington,51.1277796,-114.0872272,House,2750,1098 Berkley Drive Northwest,4,1600,2.5,2,2,['']
4892,Calgary,Mahogany,50.8878784,-113.9156023,Main Floor,2700,1102 Mahogany Boulevard Southeast,3,1688,2.5,0,0,['']
4893,Calgary,Nolan Hill,51.1827411,-114.1679353,Townhouse,2700,306 Nolanlake VI Northwest,3,1495,2.5,0,0,['']
4894,Calgary,Springbank Hill,51.03498,-114.20531,Townhouse,2700,,2,950,2,0,0,['']
4895,Calgary,Tuscany,51.124071,-114.2504699,House,2800,103 Tuscany Ridge View Northwest,3,1558,2.5,0,0,['']
4896,Calgary,Seton,50.8667715,-113.9403234,House,2800,120 Setonstone Manor Southeast,3,1605,2.5,0,0,['']
4897,Calgary,Beltline,51.0435505,-114.0866958,Condo Unit,2750,2002 - 1053 10 Street Southwest,2,840,2,0,0,"['Heat', 'Electricity', 'Water']"
